image_path,item_id,split,caption,gt_x1,gt_y1,gt_x2,gt_y2
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005479_15_2_side.jpg,id_00005479,gallery,a long sleeve top,56,53,123,255
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Shorts_id_00005480_01_3_back.jpg,id_00005480,gallery,a t shirt,1,1,256,108
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Shorts_id_00005480_01_4_full.jpg,id_00005480,gallery,The shorts,68,1,198,115
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Shorts_id_00005480_01_6_flat.jpg,id_00005480,gallery,a pair of shorts,38,45,225,198
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005486_04_1_front.jpg,id_00005486,gallery,a black peplum top,99,60,236,220
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005486_04_2_side.jpg,id_00005486,gallery,a black peplum top,103,69,176,244
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005486_05_1_front.jpg,id_00005486,gallery,a white pepa top,70,62,198,233
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005486_08_1_front.jpg,id_00005486,gallery,The pepa top,37,63,211,248
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005486_08_2_side.jpg,id_00005486,gallery,a green peplum top,75,66,189,227
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005486_08_3_back.jpg,id_00005486,gallery,a pepa top,38,32,175,219
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Pants_id_00005487_02_2_side.jpg,id_00005487,gallery,a black cotton t shirt,105,8,157,221
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Pants_id_00005487_02_3_back.jpg,id_00005487,gallery,a black cotton t shirt,79,2,156,220
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Rompers_Jumpsuits_id_00005493_02_1_front.jpg,id_00005493,gallery,a black romper,76,54,185,244
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Rompers_Jumpsuits_id_00005493_02_4_full.jpg,id_00005493,gallery,a black romper,99,36,166,142
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005494_02_1_front.jpg,id_00005494,gallery,a white lace dress,108,50,160,196
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005494_02_2_side.jpg,id_00005494,gallery,a white crochet dress,121,41,155,196
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005497_02_1_front.jpg,id_00005497,gallery,a black sleeveless top with ruffled trim,68,47,200,214
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005497_02_2_side.jpg,id_00005497,gallery,a black top with ruffles,97,50,156,218
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005497_02_3_back.jpg,id_00005497,gallery,a black sleeveless blouse,78,46,206,220
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005497_03_4_full.jpg,id_00005497,gallery,a mustard colored sleeveless top with ruffles,93,24,164,126
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005497_03_7_additional.jpg,id_00005497,gallery,a mustard colored blouse with an open back,1,72,256,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005497_04_1_front.jpg,id_00005497,gallery,a blue sleeveless top with ruffles,81,56,206,251
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005498_04_1_front.jpg,id_00005498,gallery,a white cropped top with black shorts,71,137,196,215
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005498_04_2_side.jpg,id_00005498,gallery,a black dress,121,11,133,83
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005498_04_3_back.jpg,id_00005498,gallery,a black denim shorts,76,8,184,80
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005498_04_7_additional.jpg,id_00005498,gallery,a black denim shorts,90,10,191,84
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005498_05_1_front.jpg,id_00005498,gallery,a denim shorts,89,139,197,219
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005498_05_4_full.jpg,id_00005498,gallery,a denim shorts,90,92,161,138
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005498_06_2_side.jpg,id_00005498,gallery,a pair of blue denim shorts,106,13,136,82
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005500_02_2_side.jpg,id_00005500,gallery,a floral print tank top,89,48,151,237
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005501_01_1_front.jpg,id_00005501,gallery,a cropped top with an open back,66,57,202,189
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005501_01_2_side.jpg,id_00005501,gallery,a white t - shirt with black sleeves,74,49,132,192
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005501_02_2_side.jpg,id_00005501,gallery,a white cropped top with an orange block,81,61,147,186
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005501_02_3_back.jpg,id_00005501,gallery,a white t shirt with an orange collar,51,61,215,224
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Jackets_Coats_id_00005502_04_1_front.jpg,id_00005502,gallery,a pink faux fur coat,56,52,201,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Jackets_Coats_id_00005502_04_3_back.jpg,id_00005502,gallery,a pink faux fur coat,88,49,160,251
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Rompers_Jumpsuits_id_00005508_02_2_side.jpg,id_00005508,gallery,a white romper,119,32,181,240
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Rompers_Jumpsuits_id_00005508_02_4_full.jpg,id_00005508,gallery,a white romper,102,34,172,145
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005509_04_1_front.jpg,id_00005509,gallery,a red lace off the shoulder dress,48,63,205,249
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005509_04_3_back.jpg,id_00005509,gallery,a burgundy off the shoulder dress,46,61,207,250
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005511_02_1_front.jpg,id_00005511,gallery,a light blue lace dress,48,42,202,239
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005511_02_3_back.jpg,id_00005511,gallery,a light blue dress with an open back,58,36,202,240
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005512_06_1_front.jpg,id_00005512,gallery,a black dress with white print,49,54,162,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005512_06_2_side.jpg,id_00005512,gallery,a black leopard print dress,133,49,198,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005512_06_7_additional.jpg,id_00005512,gallery,a black dress with white print,137,31,204,163
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005512_07_7_additional.jpg,id_00005512,gallery,a leopard print dress,45,42,154,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005512_08_7_additional.jpg,id_00005512,gallery,a blue dress with black fur trim,127,33,204,156
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005512_09_1_front.jpg,id_00005512,gallery,a red dress,52,55,160,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005512_09_2_side.jpg,id_00005512,gallery,a red sweater with black stripes,122,46,160,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005512_09_3_back.jpg,id_00005512,gallery,a red dress with black boots,92,33,208,246
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005518_02_1_front.jpg,id_00005518,gallery,a floral print short skirt,56,143,181,228
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005518_02_2_side.jpg,id_00005518,gallery,a short skirt,101,12,156,161
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005521_02_2_side.jpg,id_00005521,gallery,a black dress with blue print,117,49,151,212
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005521_02_3_back.jpg,id_00005521,gallery,a sleeveless top with floral print,72,47,190,204
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Graphic_Tees_id_00005522_01_1_front.jpg,id_00005522,gallery,a black t - shirt with polka dot print,61,62,192,174
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Graphic_Tees_id_00005522_01_4_full.jpg,id_00005522,gallery,a denim jacket,85,43,158,109
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Sweaters_id_00005523_02_1_front.jpg,id_00005523,gallery,a black leather jacket with an asymmetrical hem,21,33,201,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Sweaters_id_00005523_02_2_side.jpg,id_00005523,gallery,a black sweater with an abstract pattern,85,52,143,237
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005527_02_1_front.jpg,id_00005527,gallery,a purple dress with an abstract print,101,29,168,250
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Tees_Tanks_id_00005529_01_4_full.jpg,id_00005529,gallery,a tank top,110,32,175,143
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Tees_Tanks_id_00005529_01_7_additional.jpg,id_00005529,gallery,a blue tank top with white stars,23,32,160,229
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Tees_Tanks_id_00005529_02_2_side.jpg,id_00005529,gallery,a black tank top with white polka dots,121,44,163,245
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Tees_Tanks_id_00005529_02_3_back.jpg,id_00005529,gallery,a white tank top with black dots,52,45,188,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Sweatshirts_Hoodies_id_00005530_01_2_side.jpg,id_00005530,gallery,a white long sleeve shirt with black sequin,107,37,159,239
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Sweatshirts_Hoodies_id_00005530_01_3_back.jpg,id_00005530,gallery,a white hoodie,69,52,201,238
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005531_02_2_side.jpg,id_00005531,gallery,a red dress with gold trim,129,34,149,227
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005531_02_3_back.jpg,id_00005531,gallery,a dress,47,34,199,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005537_04_2_side.jpg,id_00005537,gallery,a black dress with white flowers,41,49,179,251
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005537_04_3_back.jpg,id_00005537,gallery,a black floral print dress,71,48,201,253
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005537_04_4_full.jpg,id_00005537,gallery,a short-sleeve dress with an animal print,91,44,173,163
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005537_05_2_side.jpg,id_00005537,gallery,a burgundy off the shoulder dress,52,45,197,251
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005537_06_1_front.jpg,id_00005537,gallery,a short sleeve dress,51,45,194,225
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005539_02_1_front.jpg,id_00005539,gallery,a dress,68,43,199,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005539_02_3_back.jpg,id_00005539,gallery,a floral print dress,68,45,196,250
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005541_03_2_side.jpg,id_00005541,gallery,a white cropped top with blue jeans,102,56,145,168
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Pants_id_00005545_01_2_side.jpg,id_00005545,gallery,a black dress,133,1,153,247
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Pants_id_00005545_01_4_full.jpg,id_00005545,gallery,a black sweater with an open front,1,1,256,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005546_02_1_front.jpg,id_00005546,gallery,a cropped lace top,36,70,209,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005546_02_2_side.jpg,id_00005546,gallery,a white lace top with blue denim shorts,120,75,154,252
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Shirts_Polos_id_00005548_04_1_front.jpg,id_00005548,gallery,The shirt,54,48,222,225
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Shirts_Polos_id_00005548_04_2_side.jpg,id_00005548,gallery,The man's gray shirt,105,49,135,221
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Shirts_Polos_id_00005548_04_3_back.jpg,id_00005548,gallery,a short sleeve button down shirt with an open collar,42,39,227,217
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Shirts_Polos_id_00005548_05_1_front.jpg,id_00005548,gallery,a short sleeve button down shirt with an open front,54,50,221,223
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Shirts_Polos_id_00005548_05_2_side.jpg,id_00005548,gallery,a red striped off shoulder top,118,49,142,223
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Shirts_Polos_id_00005548_05_7_additional.jpg,id_00005548,gallery,a short sleeve shirt with an open collar,84,32,185,139
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Shirts_Polos_id_00005548_06_1_front.jpg,id_00005548,gallery,The shirt,61,53,228,227
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_MEN_Shirts_Polos_id_00005548_06_3_back.jpg,id_00005548,gallery,The shirt,36,43,217,216
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005549_01_2_side.jpg,id_00005549,gallery,a black dress with white stripes,69,22,178,255
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Dresses_id_00005549_01_3_back.jpg,id_00005549,gallery,a black dress with white stripes,67,37,169,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005550_01_1_front.jpg,id_00005550,gallery,a white t - shirt with an open neckline,66,55,194,215
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005550_01_2_side.jpg,id_00005550,gallery,a white t shirt,116,46,153,218
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Rompers_Jumpsuits_id_00005551_02_2_side.jpg,id_00005551,gallery,a black dress,129,36,166,227
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Rompers_Jumpsuits_id_00005551_02_3_back.jpg,id_00005551,gallery,a black romper,52,40,168,226
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005552_04_1_front.jpg,id_00005552,gallery,a long sleeve top with black leather pants,70,50,202,215
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005552_04_2_side.jpg,id_00005552,gallery,a long sleeve top with an open back,98,44,158,239
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005552_04_4_full.jpg,id_00005552,gallery,a long sleeve sweater,89,35,171,119
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Pants_id_00005554_01_1_front.jpg,id_00005554,gallery,a blue cotton chino pant,119,93,185,229
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Pants_id_00005554_01_2_side.jpg,id_00005554,gallery,a pair of blue jeans,101,1,150,237
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Pants_id_00005554_01_3_back.jpg,id_00005554,gallery,a blue pants,93,1,171,236
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Pants_id_00005554_02_3_back.jpg,id_00005554,gallery,a pair of khaki pants,91,1,169,236
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005555_02_1_front.jpg,id_00005555,gallery,a sequin top,81,155,187,232
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005555_02_3_back.jpg,id_00005555,gallery,a metallic top,83,31,175,94
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005558_03_2_side.jpg,id_00005558,gallery,a black hat with lace trim,106,44,183,217
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005558_03_4_full.jpg,id_00005558,gallery,a sleeveless top with lace trim,104,37,171,137
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005559_03_1_front.jpg,id_00005559,gallery,a black sweater with white stripes,83,36,169,133
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005559_03_3_back.jpg,id_00005559,gallery,a black sweater with white stripes,50,52,213,246
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005559_03_7_additional.jpg,id_00005559,gallery,a black sweater with white stripes,46,52,196,225
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Tees_Tanks_id_00005559_04_1_front.jpg,id_00005559,gallery,The sweater,54,53,197,243
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Sweatshirts_Hoodies_id_00005560_01_1_front.jpg,id_00005560,gallery,a disney sweatshirt,41,39,208,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Sweatshirts_Hoodies_id_00005560_01_2_side.jpg,id_00005560,gallery,a sweatshirt with cartoon characters on it,80,53,158,256
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Rompers_Jumpsuits_id_00005562_02_1_front.jpg,id_00005562,gallery,a navy blue overalls romper,69,42,190,228
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Rompers_Jumpsuits_id_00005562_02_3_back.jpg,id_00005562,gallery,a white shirt with black sleeves,71,40,193,227
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Graphic_Tees_id_00005565_01_1_front.jpg,id_00005565,gallery,a metallichead crop top,46,70,166,224
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Pants_id_00005566_02_3_back.jpg,id_00005566,gallery,a red pants with black print,95,1,160,246
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Pants_id_00005566_02_4_full.jpg,id_00005566,gallery,a black sweater with red pants,98,2,162,229
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Pants_id_00005566_03_1_front.jpg,id_00005566,gallery,a black top with blue pants,92,85,141,236
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Pants_id_00005566_03_4_full.jpg,id_00005566,gallery,a black top with blue pants,94,1,165,231
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005567_02_1_front.jpg,id_00005567,gallery,a white shirt with an elastic waistband,78,49,198,158
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005567_02_3_back.jpg,id_00005567,gallery,a white shirt with an open collar,58,49,202,195
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005568_02_1_front.jpg,id_00005568,gallery,a metallic crop top,87,54,166,150
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Blouses_Shirts_id_00005568_02_3_back.jpg,id_00005568,gallery,a metallic top with black pants,79,52,168,157
/home/dhruv/.cache/kagglehub/datasets/ankithkini/preprocessed-deepfashion-input/versions/2/split_images/gallery/img_WOMEN_Shorts_id_00005573_04_1_front.jpg,id_00005573,gallery,a denim shorts,105,93,167,135
